,tweet_content,harassment,indirecth,physicalh,sexualh
885, y x89 all chopped weave amp pushed closures before hair fried out off ,0,0,0,0
886, pornstar asian 3guys porno natural video ribera porno t co fpcxqccxh8 ,1,0,0,1
887, any girls shame girls their clap boring she x89 x89 t co uozsrtmobb ,0,0,0,0
888, lately bitch acting pussy getting thrown ,1,0,0,1
889,fucking my wife fuck my ass xxx forced sex videos xnxx com anulingus xxx p xxx porn anulingus xxx porno video ,1,0,0,1
890, black american nurse hairy pussy adult unusual party videos hot x89 t co 9j5zyc1nkt ,1,0,0,1
891,rt haiyadeifallah hiii i m from columbus i make customized 3d mink lashes amp individual lash extensions rt to spread the word beautyhaiya ,0,0,0,0
892, legxcys spofif realbigbake took me 4 weeks to hit 100 likes on a tweet ava amp tthump rt d this dudes avg,0,0,0,0
893,rt capsheroes remember when chris spilled water during an interview and his face was just full of guilt ,0,0,0,0
894,rt jamesmelville sony dyson panasonic lloyds unilever goldman sachs barclays airbus flybmi p amp o hsbc jp morgan ubs ford hitachi toshiba ax ,0,0,0,0
895, bails trial derailed attacks emmerdale t co x60czvybiw metrouk ,0,0,0,0
896, imstillalive327 girlie be calling jisoo a slut why tf the acc is still here hays report it guys ,0,0,0,0
897,rt alichat66 harassment amp abuse is a disgrace unless it s been directed at jrm boris leave supporting mps amp voters apparently there ,0,0,0,0
898, andypnichols4 minakimes tons of gear game day watching traditions together memories amp nostalgia that will dra ,0,0,0,0
899,she was my biggest match but fuck that i m ava gardner ,0,0,0,0
900,but jordyn celine magsaysay still is the best slut in town so have a seat girl ,1,0,0,1
901,rt luisalyji less excited about flying cars and air taxi but more excited about how more efficient amp hopefully ,0,0,0,0
902, and little carol drunk bitch well ,1,0,0,1
903,rt xtianisabsent a jealous girl is a faithful one ,1,0,1,0
904,me amp v slut are hydrated skinny sisters ,1,0,0,1
905, mikk1of3 don t about their religion person shouldn t chopped alive that s position d x89 t co qcmwc6xjv5 ,0,0,0,0
906, such arrogance normalise language brexitshambles n nt co enquexbssm ,0,0,0,0
907,what i don t get is all these girls making instagrams of them being sluts why you need some help ppl already kno ,1,0,0,1
908,little choose hahaha daddysgirl t co nwrlpvz7ec ,0,0,0,0
909,i am a slut for you know mmm kill me like a big ol muscle ripping my ass open,0,0,0,0
910, chaesbugi people thought lightstick t co c1vgd4kvaq ,0,0,0,0
911,rt neal katyal here s what i said yest on lawrence msnbc part 1 trump emergency bogus amp will lose in ct part 2 trump strategy appears ,0,0,0,0
912,do you deserve my ass retweet amp like to see more full videos contact me ,0,0,0,0
913, paulpabst sarahspain at westgate nfl playoffs conference championships sunday january 20 2010 12 05 pm pacif ,0,0,0,0
914,rt tempeampela mckiwon i d rather not to get involved to their fuss anymore but as you know they like to come to you without any notic ,0,0,0,0
915,there are many repetitions in girl it expresses the concern of the mother to the girl especially to warn her da ,0,0,0,0
916, glennbeck says the guy who mused about killing nancy pelosi amp micheal moore called cindy sheehan a tragedy slut ,1,0,0,1
917,omg slut flyer short lived clubnight in brighton hosted by mcgee amp the primals 4 weeks 4 gigs felt weather ,1,0,0,1
918,imagine getting on al gore s internet at a fresh ass 8am amp slut shaming victims of molestation ,1,0,0,1
919,rt kristenxxx19 fuck me like a bitch i m very horny want to have fun do rt register and write me note ,1,0,0,1
920,rt d a r s h dadi amp son chiraiyaaa loved this bond glorious 10 years of hina ,0,0,0,0
921, tokyo trev check balance hour there surprise surprise broke blocke x89 ,0,0,0,0
922,homevideo fucking flyff nude x hampters free porn video naked girls boob comparison teen model set naked pictures s ,1,0,0,1
923, incest taboo teen slut porn alex coal slut stepsister 06 13 next part amp full ,1,0,0,1
924,hello check me out on sarajaypolly chaturbate cammodel webcam girl nudes ,1,0,0,1
925,next week i start school amp ava will be 7 weeks old ,0,0,0,0
926,bending over in front of your dom on purpose while you wear nothing but a short skirt amp a crop top your dom sees t ,0,0,0,0
927, ninesmarie the slut shaming on national tv made me crazy these girls weren t doing anything wrong and were called ,1,0,0,1
928, umm trynna preach power while shaming discriminating backbiting other women litera x89 t co pmz3gzwp1b ,0,0,0,0
929, thoughts on sassy sin birth x89 girllllllll t co 8ckweogffh ,0,0,0,0
930,taught my pain slut in training another lesson today clamps and ruler make wonderful torture tools so does a sh ,1,0,0,1
931, aspookist meme slut sofi just get another one at the shelter ,1,0,0,1
932, gisselepink halloween dress total other girls anything about,0,0,0,0
933, andreacheeseca1 allenglass11 andrewhuerta93 sentientveggie remind again which group threats e x89 t co cklingjbvq ,0,0,0,0
934, unwanted cumshot queef throat pissing cartoon ebony porno kamasutra porno mutual x89 t co xk2idcwpqb ,1,0,0,1
935, yea definitely x89 slut shame x89 x9d pathetic confident willing certain co x89 t co lnoybxqdes ,1,0,0,1
936, repoutsold13 listen to my mashup of weak by ajr amp sweet but psycho by ava max to stay even more skinny ,0,0,0,0
937,rt moonnbabyyy hannahcalloway4 lmfao this guy has me blocked whoever he is i blatantly ignored his dm s amp told him i was gay amp he twe ,0,0,0,0
938,honestly don x89 t understand people much don x89 t deserves walk x89 t co h2amq16zg1 ,0,0,0,0
939,kinky asian slut sucking and nailing huge boner rt asian porn videos girls lingerie camgirl cashslut ,1,0,0,1
940, atrinileah squats enemy nothing ain x89 t twerking child t co vlwc58kisr ,1,0,0,1
941, beeesanonymous she totally missed the point i was trying to make and then dared to say she made her point no al ,0,0,0,0
942, mytmajo michael michael kinda michael me n youngblood bitch t x89 t co mpesfmwnnj ,1,0,0,1
943, sooo impulse chopped again i x89 m today i x89 m i x89 ll tomorrow x8f x89 x8d x89 x95 x8f x89 x95 x8f x8f x89 x8d x89 x95 x8f t co lvhcz7fnkp ,0,0,0,0
944, bretmanrock wanna smart me i x89 m gonna n nthat i x89 m smarter bitch ,1,0,0,1
945, carmenkingy i just found out that e boy e girl mean internet slut im a e girllll,1,0,0,1
946,1st annual best of 3 lego drag between leahpritchett tf amp matthagan fc brought to you by ava pennzoil shoeracing ,0,0,0,0
947, trillxlove mentally breaking before leaving physically friendships relationships whateve x89 ,0,0,0,0
948,funny how the legends were called out for caging charlie amp the ethics of star labs pipeline prison come up all the ,0,0,0,0
949, so pussycat dolls buttons oh sporty spice gtfo x89 t co voi90s40xh ,0,0,0,0
950,i m a slut for a killer piano solo ,0,0,0,0
951, tsuyu bakugo would friends could fucking she x89 d smile sassy back ,1,0,0,1
952,i m finna fight some skank ass bitches don t fuck over my friends you fucking slut ,1,0,0,1
953,rt will jaay happy birthday pretty thank you for hanging out with ava amp i always offering your help we hope you have a fantastic day ,0,0,0,0
954,ava max makes bops might fuck around and stan her ,1,0,0,1
955,could quicker shoot quicker quicker someone s x89 t co m3xsazjzvh ,0,0,0,0
956, katsram timesnow getting wherein allege without evidence running helter skelter x89 ,0,0,0,0
957,oh my fucking goodnesssssssss arya is with jon strawberryjumex this just ma ,0,0,0,0
958, jaeyonnaa ain x89 t people hella for ,0,0,0,0
959, blunt slut for me it s the opposite lsd is so inconsistent amp who knows wtf is in it from batch to batch really from tab to tab ,1,0,0,1
960,rt riacoseph first of all rihanna is the reason why these girls even started getting nude in public she birthed the free the nipple mov ,0,0,0,0
961, imagine saying that whole society would issues living visiting inlaws x89 t co lbgqbjkk4k ,0,0,0,0
962, yall being called adorable bitch slut t co m0msl9sbdj ,1,0,0,1
963, uned politician trump is like students where think from where y x89 t co gkr9zju482 ,0,0,0,0
964, popularpups internet lmaooo t co ilykbuulbj ,0,0,0,0
965,excited to have writing time in this morning i got to the scene with the harbor seal in it amp 8 9k words so i h ,0,0,0,0
966,im a slut for chicken amp waffles omg ,0,0,0,0
967,rt tiapogai51 very sweet while she is peeing in toilet gt register all for free note verify email to send msg to g ,0,0,0,0
968, elizabethkvcs don x89 t remember where heard friends someone bitch pants p x89 ,1,0,0,1
969, succubusslut bitch i said chipmunk not child u illiterate slut,1,0,0,1
970,rt jordxvx i am a slut for a good non stick pan skillet ,0,0,0,0
971,ava receiving additional questions from her stalscarrig friends amp a multitude of visitors amp media today btyste ,0,0,0,0
972,then he turned to my friend ava and said she looks like she likes pussy like shut uppp fuckin cracker,1,0,0,1
973,i m a lyft home from a friend s house and the driver put on a v christian song called are you washed in the blood o ,0,0,0,0
974, cstampeen briannawu we realized that most of our fail safe measures were actually just precedent and not codifi ,0,0,0,0
975, mummytee5 who should be discussing terrorism how to rape yajidi women how to kill non muslim islamic state all whi ,1,0,0,1
976, imstillalive327 me for jisoo ofc bitch i m a slut for jisoo,0,0,0,0
977, girlfriend plays squirts n t co pqq7ratlar moldov amateur videos mysex te x89 t co usdmsld4kx ,0,0,0,0
978,rt quinnceylon i m not about to do this on amp off shit with niggas or bitches either we fuck with eachother or we don t we cool or we no ,1,0,0,1
979,rt trenwalreki98 do you want to eat my ass i m a hot bitch rt register and write note verify email to s ,1,0,0,1
980,eddie the schnauzer joining in with the crazy cockapoos benny amp ava dogs ,0,0,0,0
981, lfceric cheated cousin excuse wanted prove she s don t marry kicked x89 ,0,0,0,0
982,if are you daiting rt for fuck amp dm for blowjob retweet amp like to see more full videos ,1,0,0,1
983, cum sexchat lettystar hello friends t co qjvycttxiq pussy play ,1,0,0,1
984,the finer point often ignored is that cishetero black men have been hunted tortured murdered for their maleness amp ,1,0,0,1
985,someone is dreaming to being my slave sissy servant bitch or slut on niteflirt call me at 1 800 to flirt ext 11629402 to see why ,1,0,0,1
986,fuck wrong with ava drug dealers,0,0,0,0
987,u ever been with a girl amp a nigga txt them that be the fse then they show u amp try earn brownie points talm bout ,0,0,0,0
988,rt bbycakes 99 my boyfriend amp i this will just be a quick run to walmart we are in amp out also my boyfriend amp i ,0,0,0,0
989,every time i visit ava amp dean s my diet fails ,0,0,0,0
990,rt fe2o3 lmao campus preacher out here screaming about arizona slut university and i actually totally love that name,1,0,0,1
991,a sweet gift that i cherish from my mother amp father in law so delicate and beautiful just like my baby ava ,0,0,0,0
992,far too many boys call girls slags and sluts when they get rejected if she was a slag a slut a whore whatever ,1,0,0,1
993,rt sierramayobean my dog cas does this rly cute stretch amp ever since we got him i ve been hyping his stretchies up by saying ooooo stret ,0,0,0,0
994,2 people touched my shoulder and one girl was apparently looking at me the whole time prolly bc my thong was out l ,0,0,0,0
995,why is it acceptable for women to call each other bitches and whores like hey bitch or hey whore or hey slut ,1,0,0,1
996,hey guys what s the difference between a slut and a bitch a slut will have sex with anyone a bitch will have sex with anyone but you ,1,0,0,1
997,can someone make me a fucking dentist appt,0,0,0,0
998, hot fucked bengali rosanne arquette dripping after t co 4vglfjn66t ,1,0,0,1
999, sarahspain he still a champ for life nothing but love for theworldof aj,0,0,0,0
1000,people will be like i dont want a baby girl i ll have to teach n guide her n protect her also what if shes a giant ,0,0,0,0
1001, whitegirlshaun bitch distracted texted didn x89 t reply slut ,1,0,0,1
1002,ava max is spreading stigma amp discrimination to a new generation via a catchy pop song it is unacceptable using ,0,0,0,0
1003, college blonde video italian girls naked girls shoes rachael porno tricked t co ttqronjgbq ,1,0,0,1
1004,rt holbornlolz channel 4 getting bitchslapped ,0,0,0,0
1005,all girls in karaoke peeing in toilet gt then sign up note verify email to send msg to gir ,0,0,0,0
1006,i added a video to a youtube playlist vice amp jason derulo make up feat ava max official music video ,0,0,0,0
1007,i added a video to a youtube playlist ava max sweet but psycho bounce remix que amp rkay vs delirious,0,0,0,0
1008, thesuperjcast think briscoe homophobic stuff repeatedly never apo x89 t co ukji73xk7s ,0,0,0,0
1009, salt af halloween dress total other girls anything about it ,0,0,0,0
1010,amber lynn ava devine dance porn defloration exploited college fuck for money reverse gangbang rough bdsm esposa mu ,1,0,0,1
1011, rough lesbian masturbating oiled pussy lesbian asian massage videos drunk lesbian upski x89 t co xsmquefbp0 ,1,0,0,1
1012, quiet asian amateur orgasm school deepthroat cumshot fucks indian girlfriend rou x89 t co zlvwt0ccfg ,1,0,0,1
1013,internet being twitter won x89 t notifs guess i x89 m gonna s x89 t co a7oezk4evc ,0,0,0,0
1014, little tight asian chica gobble stiff yoghurt face n t co 6trk026zmj bailey j x89 t co nse0iih97j ,1,0,0,1
1015,blockbuster alert the rock will play a camp counselor determined to save his former partner at all costs in ava duvernay animated feature,0,0,0,0
1016, iamwytunes niggas think single mother strongest woman alive ,0,0,0,0
1017, yungyamz 666 y x89 all thinks she x89 s gonna chopped banned gordonramsay and x89 ,0,0,0,0
1018, briannawu well this team won a national championship so do you think fast food is an appropriate meal to celebrat ,0,0,0,0
